method,tone_count,selection_rank,candidate_index,frequency_ghz,dew_point_sensitivity_db_per_c,reference_background_db,equal_power_snr_db
d_optimal_strict,128,13,434,348.7671232876712,0.44010523009496616,6.279241905917801,20.12913458656807
d_optimal_strict,128,14,90,119.8825831702544,0.014202931116514605,11.91042953576531,5.222358019493782
d_optimal_strict,128,15,33,81.95694716242662,0.00821073517056159,0.6003947010349158,13.228986464949216
d_optimal_strict,128,16,269,238.98238747553816,0.03534172696651128,0.5110955080607922,22.613888110319706
d_optimal_strict,128,17,504,395.3424657534246,1.5364652817274518,21.866029464067196,5.631105577215465
d_optimal_strict,128,18,420,339.4520547945205,0.4112381278426511,5.860113101986775,20.313121444947285
d_optimal_strict,128,19,178,178.4344422700587,1.2269386858051448,17.474683611761034,3.1125558514058866
d_optimal_strict,128,20,448,358.0821917808219,0.7767065845646144,11.1084222213105,15.52889794971314
d_optimal_strict,128,21,457,364.07045009784736,1.4044642460789944,20.282231520638522,6.499142801999071
d_optimal_strict,128,22,365,302.85714285714283,0.14534009375375234,2.0729231415797758,23.109498985252387
d_optimal_strict,128,23,32,81.29158512720156,0.008137944880298509,0.6309574810564937,13.12762006877314
d_optimal_strict,128,24,419,338.7866927592955,0.42276805513590965,6.023802540213069,20.132390034164473
d_optimal_strict,128,25,431,346.77103718199606,0.4113239964978135,5.867056191672143,20.491465865196503
d_optimal_strict,128,26,446,356.7514677103718,0.6991072995737824,9.992449953225135,16.612531125722427
d_optimal_strict,128,27,503,394.6771037181996,1.675689751440757,23.8468638033258,3.6356405558899922
d_optimal_strict,128,28,268,238.3170254403131,0.03537340194544436,0.5116102035555076,22.58915689666263
d_optimal_strict,128,29,86,117.2211350293542,0.013433497228970026,8.36580263166055,8.571981521973726
d_optimal_strict,128,30,193,188.41487279843443,1.0969585178586172,15.621502830815139,5.438466507092727
d_optimal_strict,128,31,433,348.1017612524462,0.4292502474467188,6.12381383956962,20.267976281816345
d_optimal_strict,128,32,428,344.7749510763209,0.39372522183033,5.6146167559778535,20.693763062874112
d_optimal_strict,128,33,35,83.2876712328767,0.008358299516597834,0.5483382366368735,13.420941854950982
d_optimal_strict,128,34,421,340.1174168297456,0.40239569094899785,5.734675066439662,20.455568081661298
d_optimal_strict,128,35,506,396.67318982387474,1.3053586212560617,18.57786691248118,8.948455767227003
d_optimal_strict,128,36,364,302.1917808219178,0.13967480560946033,1.9923330546893498,23.170985613527236
d_optimal_strict,128,37,450,359.412915851272,0.8704336874847947,12.459431845946312,14.210107459521282
d_optimal_strict,128,38,10,66.65362035225048,0.005115102733647348,11.34345308970645,0.6906874886732339
d_optimal_strict,128,39,177,177.76908023483367,0.9982715970217448,14.222394707270329,6.332395509531651
d_optimal_strict,128,40,328,278.23874755381604,0.05754675907538731,0.8244940393077033,23.621523864384713
d_optimal_strict,128,41,510,399.3346379647749,0.9757791206755471,13.888471675940519,13.695933676234816
d_optimal_strict,128,42,36,83.95303326810176,0.00843322371894728,0.5261431033469631,13.512250446195523
d_optimal_strict,128,43,459,365.4011741682974,1.6555945960844838,24.129146820431362,2.6839176594425425
d_optimal_strict,128,44,270,239.6477495107632,0.035325649184111185,0.5108036162125321,22.638329191629794
d_optimal_strict,128,45,422,340.7827788649706,0.3958877864514321,5.642470119855881,20.564748388461965
d_optimal_strict,128,46,11,67.31898238747554,0.005893578598477944,8.025882199232107,4.0945343580465305
d_optimal_strict,128,47,456,363.40508806262227,1.3003332104916652,18.73126160403156,8.034224176612057
d_optimal_strict,128,48,445,356.08610567514677,0.6653267159778267,9.507256714285685,17.081509554720697
d_optimal_strict,128,49,266,236.986301369863,0.03548783575411174,0.5133691203917845,22.538761448317274
d_optimal_strict,128,50,31,80.62622309197651,0.008065707447875825,0.6651209619001662,13.022071064610529
d_optimal_strict,128,51,432,347.4363992172211,0.41966495611245413,5.986542694109354,20.388629322624183
d_optimal_strict,128,52,366,303.5225048923679,0.15146601065761356,2.1600664865296118,23.04141717559054
d_optimal_strict,128,53,192,187.7495107632094,1.3588893339457826,19.34753562430674,1.6817063641388472
d_optimal_strict,128,54,507,397.33855185909977,1.2088592497629875,17.20485673045873,10.336023070401879
d_optimal_strict,128,55,418,338.12133072407045,0.4374255906018032,6.232001730514628,19.90711536870795
d_optimal_strict,128,56,37,84.6183953033268,0.008509003470507537,0.5061226940545006,13.600838717418966
d_optimal_strict,128,57,435,349.43248532289624,0.45226884693014924,6.453394420215103,19.97153683078261
d_optimal_strict,128,58,91,120.54794520547945,0.015044950685338065,6.76319628201075,10.417665667125775
d_optimal_strict,128,59,367,304.18786692759295,0.15810853045535023,2.254559319286882,22.965944138395642
d_optimal_strict,128,60,427,344.1095890410959,0.39039671877186954,5.566682640935976,20.72491856650035
d_optimal_strict,128,61,38,85.28375733855185,0.008585706784353553,0.4880434903391034,13.686948733713635
d_optimal_strict,128,62,283,248.29745596868884,0.03633877944624819,0.5244729506106308,22.932638154707945
d_optimal_strict,128,63,509,398.6692759295499,1.0453657385552653,14.878599241608908,12.691321814321924
d_optimal_strict,128,64,451,360.07827788649706,0.9246362970741906,13.242583531230228,13.44302063480852
d_optimal_strict,128,65,194,189.0802348336595,0.9007334469213362,12.830095748523965,8.260492620334063
d_optimal_strict,128,66,89,119.21722113502935,0.013018951331673634,23.08757950472777,-6.003133905599626
d_optimal_strict,128,67,327,277.57338551859095,0.05663507152786185,0.811549014608397,23.61367314309686
d_optimal_strict,128,68,423,341.44814090019565,0.39143370977670777,5.579507988076798,20.64465276918409
d_optimal_strict,128,69,265,236.32093933463796,0.035573959313167425,0.514661233995803,22.51304855887342
d_optimal_strict,128,70,30,79.96086105675147,0.007993933464521374,0.7034237668393052,12.911791184937272
d_optimal_strict,128,71,508,398.00391389432485,1.1226660117748608,15.97846866939303,11.576943896419507
d_optimal_strict,128,72,334,282.23091976516633,0.06375757592304554,0.9127127870473207,23.657044743298798
d_optimal_strict,128,73,390,319.49119373776904,1.2777849547817937,18.181820941375413,7.46502260774065
d_optimal_strict,128,74,12,67.98434442270059,0.006373173653987152,5.9732611015494355,6.232582886520191
d_optimal_strict,128,75,368,304.853228962818,0.1653327265982698,2.357327303327448,22.882154392590593
d_optimal_strict,128,76,176,177.1037181996086,0.825431684947489,11.764219472934085,8.757999817018003
d_optimal_strict,128,77,333,281.56555772994125,0.06262548364324427,0.8966289895206216,23.652627299256835
d_optimal_strict,128,78,284,248.9628180039139,0.036497427558697115,0.5266782717971573,22.95367725886115
d_optimal_strict,128,79,29,79.29549902152641,0.007922525426308225,0.7465131715908017,12.796123268022086
d_optimal_strict,128,80,455,362.73972602739724,1.2077576476445273,17.365742885658143,9.383825235828255
d_optimal_strict,128,81,502,394.01174168297456,1.8346929967672452,26.109073685039224,1.3587753063161614
d_optimal_strict,128,82,257,230.99804305283757,0.036880209380169005,0.5338159729028815,22.296015749503567
d_optimal_strict,128,83,28,78.63013698630137,0.007851376331232895,0.7951724448822873,12.674273909210328
d_optimal_strict,128,84,329,278.90410958904107,0.058490990554426414,0.8379025818296445,23.62886139759796
d_optimal_strict,128,85,444,355.4207436399217,0.6344536531925158,9.064112408749992,17.508408723902377
d_optimal_strict,128,86,406,330.13698630136986,1.4009909416044835,19.935717180378745,5.995832177251813
d_optimal_strict,128,87,369,305.518590998043,0.17321459331212186,2.4694514449972624,22.788967113034985
d_optimal_strict,128,88,39,85.94911937377691,0.00866340109759789,0.4717054126970222,13.77078892199171
d_optimal_strict,128,89,271,240.31311154598825,0.03532443871558044,0.5107241313398685,22.662490910611112
d_optimal_strict,128,90,256,230.33268101761252,0.037067931692152944,0.5365629613044721,22.268214001412247
d_optimal_strict,128,91,460,366.0665362035225,1.8078705908134438,26.588763386745836,0.24010291929027971
d_optimal_strict,128,92,27,77.96477495107632,0.0077803682921708806,0.8503567003205154,12.54527760056071
d_optimal_strict,128,93,417,337.45596868884536,0.4557322620713329,6.492127240962557,19.62988074852248
d_optimal_strict,128,94,9,65.98825831702544,0.003954704049171198,16.828191324771048,-4.881192299868928
d_optimal_strict,128,95,426,343.4442270058708,0.3884126985125125,5.537920250049551,20.736869871835324
d_optimal_strict,128,96,274,242.3091976516634,0.03540489251372936,0.511687168915656,22.73337653047011
d_optimal_strict,128,97,452,360.7436399217221,0.9845991989169711,14.110848066759882,12.590791302165812
d_optimal_strict,128,98,405,329.4716242661448,1.7021690527319038,24.219646683164562,1.6943793642031437
d_optimal_strict,128,99,13,68.64970645792563,0.006634602161046388,4.652592753603195,7.637846646124871
d_optimal_strict,128,100,374,308.8454011741683,0.22625496815000545,3.2239846482489214,22.12850383852063
d_optimal_strict,128,101,363,301.5264187866927,0.13442180803094494,1.917608614168275,23.22656448728894
d_optimal_strict,128,102,40,86.61448140900195,0.008742154760757348,0.4569365555587646,13.852539342114028
d_optimal_strict,128,103,335,282.89628180039136,0.06493316641944435,0.9294159425244677,23.66079455438104
d_optimal_strict,128,104,282,247.63209393346378,0.036192431957514426,0.522443370593325,22.911360937717305
d_optimal_strict,128,105,424,342.11350293542074,0.38881225549488896,5.542645058396269,20.6984249654528
d_optimal_strict,128,106,41,87.279843444227,0.00882203888652544,0.4435889212581235,13.932355958832702
d_optimal_strict,128,107,195,189.74559686888452,0.751106600719325,10.701522484760892,10.41957735753138
d_optimal_strict,128,108,349,292.21135029354207,0.08772543016421697,1.2534264419372718,23.618180888996108
d_optimal_strict,128,109,85,116.55577299412916,0.013641166274020122,5.070692891308178,11.817648596142618
d_optimal_strict,128,110,454,362.0743639921722,1.1251310125247898,16.155445085797336,10.57817615245304
d_optimal_strict,128,111,370,306.1839530332681,0.1818433185569166,2.592200424983103,22.68511379906505
d_optimal_strict,128,112,26,77.29941291585126,0.007709371312806024,0.9132404681676286,12.407949150209589
d_optimal_strict,128,113,275,242.97455968688845,0.035458514937024344,0.5123912248126561,22.756490559317626
d_optimal_strict,128,114,389,318.825831702544,1.0565497854713684,15.034847691600936,10.593888042526302
d_optimal_strict,128,115,332,280.9001956947162,0.06153472425980322,0.8811337449097127,23.64757279886426
d_optimal_strict,128,116,42,87.94520547945206,0.008903129808998878,0.4315349548330238,14.010374112677184
d_optimal_strict,128,117,294,255.61643835616437,0.03875937459183065,0.5583800540718382,23.15106124027095
d_optimal_strict,128,118,453,361.4090019569471,1.0511173869053678,15.076735770049574,11.640909253380528
d_optimal_strict,128,119,175,176.43835616438355,0.6924885783734283,9.873559378814313,10.615966387794685
d_optimal_strict,128,120,340,286.2230919765166,0.07155200566364694,1.0234799118126465,23.668279175799967
d_optimal_strict,128,121,425,342.77886497064577,0.387850149189644,5.529419881614154,20.728526554635607
d_optimal_strict,128,122,326,276.9080234833659,0.055754504349308176,0.7990472560453784,23.605329247008797
d_optimal_strict,128,123,407,330.8023483365949,1.1765495226151614,16.743323796447868,9.205713590285342
d_optimal_strict,128,124,25,76.63405088062622,0.007638242505364712,0.9852816508432096,12.260819717626788
d_optimal_strict,128,125,264,235.6555772994129,0.03568305231892799,0.5162810790734045,22.486939084197203
d_optimal_strict,128,126,357,297.5342465753424,0.10956071778022292,1.56397307317909,23.46443185129027
d_optimal_strict,128,127,436,350.0978473581213,0.46579371057241126,6.647035834259371,19.794418682936126
d_optimal_strict,128,128,14,69.31506849315069,0.006780776305416403,3.7581151220657976,8.616103720863336
uniform,256,1,0,60.0,-0.0061287743609170775,93.59014201343746,-85.4797512538621
uniform,256,2,2,61.330724070450096,-0.01120771315396496,129.48391562342516,-121.18298803156551
uniform,256,3,4,62.6614481409002,-0.00986224703999028,120.47074976413404,-111.98337546326022
uniform,256,4,6,63.992172211350294,-0.0029529030960162572,59.154612037327304,-50.48470923491337
uniform,256,5,8,65.3228962818004,0.002280150161247718,25.84439007182529,-16.99571567575252
uniform,256,6,10,66.65362035225048,0.005115102733647348,11.34345308970645,-2.3196124679665786
uniform,256,7,12,67.98434442270059,0.006373173653987152,5.9732611015494355,3.222282929880379
uniform,256,8,14,69.31506849315069,0.006780776305416403,3.7581151220657976,5.6058037642235234
uniform,256,9,16,70.64579256360078,0.006965760825477396,2.6454362022068345,6.883655585114525
uniform,256,10,18,71.97651663405088,0.007123202570057163,1.9913272526566395,7.699854994592741
uniform,256,11,20,73.30724070450097,0.007274931238608229,1.5682207662039165,8.282082443788653
uniform,256,12,22,74.63796477495107,0.00742245956145382,1.277264071078113,8.729297452329845
uniform,256,13,24,75.96868884540118,0.007566826242219715,1.0683087719384152,9.091749598316667
uniform,256,14,26,77.29941291585126,0.007709371312806024,0.9132404681676286,9.397649193569777
uniform,256,15,28,78.63013698630137,0.007851376331232895,0.7951724448822873,9.663973952570515
uniform,256,16,30,79.96086105675147,0.007993933464521374,0.7034237668393052,9.90149122829746
uniform,256,17,32,81.29158512720156,0.008137944880298509,0.6309574810564937,10.117320112133328
uniform,256,18,34,82.62230919765166,0.008284160983137001,0.5729815765251602,10.316330752115789
uniform,256,19,36,83.95303326810176,0.00843322371894728,0.5261431033469631,10.50195048955571
uniform,256,20,38,85.28375733855185,0.008585706784353553,0.4880434903391034,10.676648777073822
uniform,256,21,40,86.61448140900195,0.008742154760757348,0.4569365555587646,10.842239385474215
uniform,256,22,42,87.94520547945206,0.008903129808998878,0.4315349548330238,11.000074156037371
uniform,256,23,44,89.27592954990214,0.009069286001162635,0.41088367591480923,11.15116969210601
uniform,256,24,46,90.60665362035225,0.009241522008766045,0.3942771234997008,11.296290446067573
uniform,256,25,48,91.93737769080235,0.00942135094607055,0.3812073846397849,11.436000613400168
uniform,256,26,50,93.26810176125244,0.009611831491332712,0.37133991405066075,11.570688595366292
uniform,256,27,52,94.59882583170254,0.00981888889554694,0.36450908906178975,11.700571581579084
uniform,256,28,54,95.92954990215264,0.0100395858378034,0.3605397317354695,11.825874155793912
uniform,256,29,56,97.26027397260273,0.010227370487458365,0.3587518724645272,11.947323651410343
uniform,256,30,58,98.59099804305283,0.010408412667972655,0.35962629013513875,12.064484722314958
uniform,256,31,60,99.92172211350294,0.010609767274211812,0.36380821798778096,12.176755740585037
uniform,256,32,62,101.25244618395303,0.010826770199999225,0.3716904149558251,12.283785821862892
uniform,256,33,64,102.58317025440313,0.011055856553294219,0.38396042660761837,12.384927654812216
uniform,256,34,66,103.91389432485323,0.011295772580065977,0.40175494154716007,12.479083229290438
uniform,256,35,68,105.24461839530332,0.011546220411808528,0.426878786981791,12.56448491997206
uniform,256,36,70,106.57534246575342,0.011807226048159869,0.4622249712597883,12.638275518027328
uniform,256,37,72,107.90606653620353,0.012078817527361396,0.5125809297568481,12.695702054846464
uniform,256,38,74,109.23679060665361,0.012360725877515355,0.586253513864222,12.728490878396258
uniform,256,39,76,110.56751467710372,0.012651870324936754,0.6985958835182079,12.721320822078752
uniform,256,40,78,111.89823874755382,0.01294915687825604,0.8804336798623995,12.643397089785182
uniform,256,41,80,113.22896281800391,0.013244174559079447,1.2008587832423068,12.425657552205209
uniform,256,42,82,114.55968688845401,0.013512624171431398,1.8399386686921047,11.888063442471562
uniform,256,43,84,115.89041095890411,0.013674465533100033,3.379109728572102,10.44920608170176
uniform,256,44,86,117.2211350293542,0.013433497228970026,8.36580263166055,5.561681565333913
uniform,256,45,88,118.5518590998043,0.012413969787928636,28.939435407603078,-14.913902278458096
uniform,256,46,90,119.8825831702544,0.014202931116514605,11.91042953576531,2.21205806285397
uniform,256,47,92,121.2133072407045,0.015561450993002879,4.2788344941384455,9.939537275485122
uniform,256,48,94,122.5440313111546,0.01620172925511021,2.1776192326876864,12.135589782138439
uniform,256,49,96,123.8747553816047,0.01673492131424359,1.371877938609092,13.035144010946226
uniform,256,50,98,125.20547945205479,0.01728180046770622,0.9903185705628802,13.50951389360712
uniform,256,51,100,126.53620352250489,0.01786157703714819,0.7837946856035762,13.807867069115389
uniform,256,52,102,127.86692759295498,0.01847948051545245,0.6618718361332158,14.020658515863374
uniform,256,53,104,129.19765166340508,0.019139386483374654,0.585785458502787,14.18667269059128
uniform,256,54,106,130.52837573385517,0.019844855227148184,0.5367910686186441,14.324673358920549
uniform,256,55,108,131.8590998043053,0.02060076724683868,0.5049876866317289,14.444580195478508
uniform,256,56,110,133.18982387475538,0.021412673776558533,0.4847750173056246,14.552011627098409
uniform,256,57,112,134.52054794520546,0.022286547833725634,0.47281338142863033,14.65032492380368
uniform,256,58,114,135.85127201565558,0.02322933463432053,0.4670378989930917,14.74160203692297
uniform,256,59,116,137.18199608610567,0.024249106213883653,0.4661422004062201,14.827165908135171
uniform,256,60,118,138.51272015655576,0.02535579116537845,0.4693027768735869,14.90785613836455
uniform,256,61,120,139.84344422700588,0.026562026524859617,0.4760257367332582,14.984182249803368
uniform,256,62,122,141.17416829745596,0.027867704645612834,0.48582749322226637,15.056643015632844
uniform,256,63,124,142.50489236790605,0.029297348730164763,0.4987044282744755,15.125256812892232
uniform,256,64,126,143.83561643835617,0.03086790886234758,0.514635025039119,15.190059505852986
uniform,256,65,128,145.16634050880626,0.03259749133728751,0.5336778072801361,15.251006521779885
uniform,256,66,130,146.49706457925635,0.03450879436480592,0.5560025060447905,15.307941698731469
uniform,256,67,132,147.82778864970646,0.03662906638876917,0.5818772629413673,15.360610096096977
uniform,256,68,134,149.15851272015655,0.03899098691295699,0.611672585974415,15.408654051956745
uniform,256,69,136,150.48923679060664,0.04163399131111256,0.6458740671990946,15.451600478037733
uniform,256,70,138,151.81996086105676,0.04460590404983655,0.6851011669973007,15.488842087491662
uniform,256,71,140,153.15068493150685,0.04796519004652522,0.7301359639006727,15.519608656600738
uniform,256,72,142,154.48140900195693,0.05178393284073701,0.7819630748429944,15.542927115555159
uniform,256,73,144,155.81213307240705,0.05615181363969746,0.841824410787794,15.557566803381988
uniform,256,74,146,157.14285714285714,0.061181511983664505,0.9112945903381537,15.561964064443686
uniform,256,75,148,158.47358121330723,0.06701613745061707,0.992385565542534,15.554117632313549
uniform,256,76,150,159.80430528375734,0.07383960964896952,1.0876934254419357,15.53144183550586
uniform,256,77,152,161.13502935420743,0.08189139551776803,1.2006073606332996,15.490557641804244
uniform,256,78,154,162.46575342465752,0.09148781394214289,1.3356121815168391,15.426990148541393
uniform,256,79,156,163.79647749510764,0.10305345455323422,1.4987348101274305,15.33472209894596
uniform,256,80,158,165.12720156555773,0.11716854936915189,1.698217772689945,15.205520397435535
uniform,256,81,160,166.45792563600781,0.13464218227400826,1.9455602824107021,15.027895034357613
uniform,256,82,162,167.78864970645793,0.1566286020468617,2.257172492070013,14.78544484063049
uniform,256,83,164,169.11937377690802,0.18481786212325613,2.6570870348786686,14.454145953833759
uniform,256,84,166,170.4500978473581,0.2217594816545212,3.1815627365291155,13.99774811283234
uniform,256,85,168,171.78082191780823,0.2714343331123805,3.8872192099098912,13.359640069477393
uniform,256,86,170,173.1115459882583,0.3403119507509267,4.866076258346395,12.447810191533506
uniform,256,87,172,174.4422700587084,0.4394076021008697,6.274814257666601,11.105586086544733
uniform,256,88,174,175.77299412915852,0.5885153569602402,8.394986664282127,9.051422099459984
uniform,256,89,176,177.1037181996086,0.825431684947489,11.764219472934085,5.747699860378191
uniform,256,90,178,178.4344422700587,1.2269386858051448,17.474683611761034,0.1022558947660741
uniform,256,91,180,179.7651663405088,1.9551228698581653,27.831948638146056,-10.190472067299766
uniform,256,92,182,181.0958904109589,3.320729719813343,47.25615906160316,-29.550621409117355
uniform,256,93,184,182.426614481409,5.475620948899376,77.90744404969377,-60.13831432855423
uniform,256,94,186,183.7573385518591,5.966712272438855,84.89231460526436,-67.06005501073395
uniform,256,95,188,185.0880626223092,3.779927208434785,53.78620758062278,-35.89127363782643
uniform,256,96,190,186.41878669275928,2.203159785084601,31.3572195426885,-13.40006024996886
uniform,256,97,192,187.7495107632094,1.3588893339457826,19.34753562430674,-1.3285935925009653
uniform,256,98,194,189.0802348336595,0.9007334469213362,12.830095748523965,5.25019266369425
uniform,256,99,196,190.41095890410958,0.6350343665003066,9.05024619342581,9.090958361149433
uniform,256,100,198,191.74168297455967,0.4703343127723585,6.707059824620933,11.494636626993525
uniform,256,101,200,193.07240704500978,0.36227918910616275,5.169628066623852,13.092141905106814
uniform,256,102,202,194.40313111545987,0.2880016646775303,4.11267733784658,14.208753524545727
uniform,256,103,204,195.73385518590996,0.23495362565312572,3.357718112891911,15.022966640549285
uniform,256,104,206,197.06457925636008,0.19585377855731778,2.8011779446112244,15.638359215669311
uniform,256,105,208,198.39530332681016,0.1662677437943385,2.379979902645414,16.118013584310418
uniform,256,106,210,199.72602739726025,0.14338057937898352,2.0540825366375337,16.501976492494933
uniform,256,107,212,201.05675146771037,0.12534051092493526,1.7971448679046784,16.816594109069882
uniform,256,108,214,202.38747553816046,0.11089135297954567,1.5912978234182855,17.079740594510938
uniform,256,109,216,203.71819960861055,0.09915807033432644,1.424093984236135,17.303868355182786
uniform,256,110,218,205.04892367906066,0.08951734986366588,1.2866665524054888,17.497849079041245
uniform,256,111,220,206.37964774951075,0.08151776955926548,1.1725938052632663,17.668109283853852
uniform,256,112,222,207.71037181996084,0.07482940993874587,1.0771823482037353,17.8193470668718
uniform,256,113,224,209.04109589041096,0.06918515465347741,0.996632152156027,17.955367069714555
uniform,256,114,226,210.37181996086105,0.06433433216461748,0.9273771347919084,18.079739899448796
uniform,256,115,228,211.70254403131113,0.06018059005519083,0.8680463282730166,18.193840963056118
uniform,256,116,230,213.03326810176125,0.05661921184808483,0.8171498174405427,18.299164531388755
uniform,256,117,232,214.36399217221134,0.05354833848167462,0.7732383558950302,18.397164125168487
uniform,256,118,234,215.69471624266143,0.05088891799269524,0.7351871351723279,18.488968747824913
uniform,256,119,236,217.02544031311155,0.04857859912022655,0.7021089237409446,18.575469748450473
uniform,256,120,238,218.35616438356163,0.0465671497227631,0.6732888955874663,18.657385995107802
uniform,256,121,240,219.68688845401172,0.04481357095558369,0.6481435799858927,18.735304926895395
uniform,256,122,242,221.01761252446184,0.04328411254280784,0.626192628851049,18.80971078837439
uniform,256,123,244,222.34833659491193,0.041950835874116965,0.6070383766344022,18.881005071398576
uniform,256,124,246,223.67906066536202,0.040790566422028496,0.5903509381377388,18.94952141897609
uniform,256,125,248,225.00978473581213,0.039784178565111405,0.5758580346636103,19.015535800743734
uniform,256,126,250,226.34050880626222,0.03891626737471654,0.563340324539819,19.079271184019902
uniform,256,127,252,227.6712328767123,0.03817551421304355,0.5526366027166945,19.1408923357385
uniform,256,128,254,229.00195694716243,0.03755680894837643,0.5436739871345777,19.20047563756765
uniform,256,129,257,230.99804305283757,0.036880209380169005,0.5338159729028815,19.285715792863755
uniform,256,130,259,232.32876712328766,0.03659461311186574,0.5296034704674993,19.339822037439745
uniform,256,131,261,233.65949119373775,0.03619489850073987,0.523772167131356,19.395262117943858
uniform,256,132,263,234.99021526418787,0.03581966144403692,0.5182933457302271,19.45006798818224
uniform,256,133,265,236.32093933463796,0.035573959313167425,0.514661233995803,19.50274860223361
uniform,256,134,267,237.65166340508804,0.035421649914310294,0.5123615976912265,19.55382132254509
uniform,256,135,269,238.98238747553816,0.03534172696651128,0.5110955080607922,19.603588153679894
uniform,256,136,271,240.31311154598825,0.03532443871558044,0.5107241313398685,19.6521909539713
uniform,256,137,273,241.64383561643834,0.03536446787629011,0.5111717176498956,19.69970844775945
uniform,256,138,275,242.97455968688845,0.035458514937024344,0.5123912248126561,19.746190602677814
uniform,256,139,277,244.30528375733854,0.035604602371895,0.5143544209500146,19.79166852812409
uniform,256,140,279,245.63600782778863,0.035802497082705775,0.5170578931805174,19.836148467605298
uniform,256,141,281,246.96673189823875,0.03605321675985196,0.520516025696565,19.879618821673944
uniform,256,142,283,248.29745596868884,0.03633877944624819,0.5244729506106308,19.922338198068132
uniform,256,143,285,249.62818003913893,0.036669244089321484,0.529071668219244,19.9641662924074
uniform,256,144,287,250.95890410958904,0.03705020748276433,0.53439171251479,20.005026223615175
uniform,256,145,289,252.28962818003913,0.037479020626701276,0.5403953312761156,20.044958354738057
uniform,256,146,291,253.62035225048922,0.0379551995830949,0.5470755733989471,20.083972206500746
uniform,256,147,293,254.95107632093934,0.03847915446447403,0.5544382094856724,20.12206453757925
uniform,256,148,295,256.2818003913894,0.0390520447690188,0.5624996739772886,20.15922140330862
uniform,256,149,297,257.6125244618395,0.0396762522426255,0.5712937912107912,20.195411430444153
uniform,256,150,299,258.94324853228966,0.040358092311163274,0.5809103436599141,20.23054724971773
uniform,256,151,301,260.2739726027397,0.04110490355092078,0.5914536715371871,20.264526897012757
uniform,256,152,303,261.6046966731898,0.04186803022923824,0.6022316374444694,20.298044849470443
uniform,256,153,305,262.93542074363995,0.042696740985146864,0.613945016861209,20.330402635739546
uniform,256,154,307,264.26614481409,0.04358047350280514,0.6264435338959239,20.361752800943876
uniform,256,155,309,265.5968688845401,0.04452787872557784,0.6398502124900454,20.391974556179775
uniform,256,156,311,266.92759295499025,0.04554512780937747,0.6542528073337907,20.420982348283587
uniform,256,157,313,268.2583170254403,0.04663303778291872,0.6696629183478168,20.448766746016986
uniform,256,158,315,269.58904109589037,0.04779493320411676,0.6861278175650305,20.47528261383478
uniform,256,159,317,270.91976516634054,0.04903544862377318,0.7037134150627727,20.500466146587243
uniform,256,160,319,272.2504892367906,0.050359982092127,0.7224964855675877,20.524242643533725
uniform,256,161,321,273.58121330724066,0.05177470091536174,0.7425647504712901,20.54652642693017
uniform,256,162,323,274.9119373776908,0.053286624094998736,0.7640180506356004,20.56721966981314
uniform,256,163,325,276.2426614481409,0.05490372565270252,0.7869698163063154,20.586210926660527
uniform,256,164,327,277.57338551859095,0.05663507152786185,0.811549014608397,20.60337318645705
uniform,256,165,329,278.90410958904107,0.058490990554426414,0.8379025818296445,20.618561440958146
uniform,256,166,331,280.2348336594912,0.060483284210938404,0.8661984072643634,20.631609701380583
uniform,256,167,333,281.56555772994125,0.06262548364324427,0.8966289895206216,20.642327342617023
uniform,256,168,335,282.89628180039136,0.06493316641944435,0.9294159425244677,20.65049459774123
uniform,256,169,337,284.2270058708415,0.06742435112239287,0.9648156087624233,20.655856945262883
uniform,256,170,339,285.55772994129154,0.07011999784495493,1.0031261789771964,20.658117989917827
uniform,256,171,341,286.88845401174166,0.07304466407864174,1.0446970222945655,20.656930133015834
uniform,256,172,343,288.2191780821918,0.07622742230074264,1.089941738908872,20.65188152021851
uniform,256,173,345,289.54990215264183,0.07970332832622251,1.1393590471116015,20.642475154963748
uniform,256,174,347,290.88062622309195,0.0835163679272184,1.1935746977820971,20.628086984417408
uniform,256,175,349,292.21135029354207,0.08772543016421697,1.2534264419372718,20.607880932356295
uniform,256,176,351,293.5420743639921,0.09237925612709086,1.3196076943106272,20.581165236011188
uniform,256,177,353,294.87279843444225,0.09746582451148633,1.391947578110833,20.54811240172198
uniform,256,178,355,296.20352250489236,0.10315700742490952,1.4728909919025583,20.506279138460002
uniform,256,179,357,297.5342465753424,0.10956071778022292,1.56397307317909,20.45413189465046
uniform,256,180,359,298.86497064579254,0.11677415658006352,1.666576607148193,20.39028944977221
uniform,256,181,361,300.19569471624266,0.12499072774026665,1.783452820684788,20.31200212078265
uniform,256,182,363,301.5264187866927,0.13442180803094494,1.917608614168275,20.216264530649127
uniform,256,183,365,302.85714285714283,0.14534009375375234,2.0729231415797758,20.099199028612574
uniform,256,184,367,304.18786692759295,0.15810853045535023,2.254559319286882,19.95564418175583
uniform,256,185,369,305.518590998043,0.17321459331212186,2.4694514449972624,19.778667156395173
uniform,256,186,371,306.8493150684931,0.1913241354677675,2.7270711583004896,19.558797757876093
uniform,256,187,373,308.18003913894324,0.21336579328696637,3.040628053556882,19.28282781801515
uniform,256,188,375,309.5107632093933,0.2406664092673223,3.428995985648841,18.931884889671707
uniform,256,189,377,310.8414872798434,0.27517570006652203,3.9199088287913564,18.47823648825377
uniform,256,190,379,312.17221135029354,0.31985440969682166,4.5554817037609325,17.879768864798876
